loss,mae,val_loss,val_mae,road_id
0.05919289216399193,0.16855238378047943,0.049667391926050186,0.156111478805542,NL-014
0.05839018523693085,0.16692909598350525,0.04682733491063118,0.15185992419719696,NL-014
0.05659031867980957,0.1647055298089981,0.04926037788391113,0.1600780189037323,NL-014
0.055460359901189804,0.16317756474018097,0.04561464488506317,0.14980435371398926,NL-014
0.05694155395030975,0.164544939994812,0.05036003142595291,0.1565205603837967,NL-014
0.05313864350318909,0.16032782196998596,0.04711833968758583,0.15407077968120575,NL-014
0.05429506674408913,0.16053827106952667,0.051064781844615936,0.16615334153175354,NL-014
0.26133841276168823,0.372746080160141,0.09028562903404236,0.23090094327926636,NL-015
0.10404133051633835,0.2372324913740158,0.0704173818230629,0.20334838330745697,NL-015
0.08675128221511841,0.21773579716682434,0.06488203257322311,0.1910637468099594,NL-015
0.07867986708879471,0.20643267035484314,0.061531271785497665,0.1849941909313202,NL-015
0.07196290791034698,0.19810113310813904,0.06460784375667572,0.18458746373653412,NL-015
0.07510457187891006,0.1999877393245697,0.07316026091575623,0.20247523486614227,NL-015
0.07309962064027786,0.19734103977680206,0.05717124789953232,0.1776273399591446,NL-015
0.0682809129357338,0.1903110295534134,0.06440378725528717,0.18374627828598022,NL-015
0.06572751700878143,0.1875935196876526,0.05355191230773926,0.1712140142917633,NL-015
0.06865712255239487,0.1903911978006363,0.058949097990989685,0.18640919029712677,NL-015
0.06725412607192993,0.18796469271183014,0.06228179857134819,0.1841631531715393,NL-015
0.06428717076778412,0.18478773534297943,0.054829854518175125,0.1719001978635788,NL-015
0.06190503388643265,0.18392010033130646,0.059976302087306976,0.18040437996387482,NL-015
0.06277263164520264,0.18329854309558868,0.059465840458869934,0.17913174629211426,NL-015
0.06481961160898209,0.18436715006828308,0.06635426729917526,0.1839742213487625,NL-015
0.06391441076993942,0.18319515883922577,0.05460631474852562,0.17034479975700378,NL-015
0.06130346655845642,0.18040980398654938,0.055484838783741,0.17740388214588165,NL-015
0.25072962045669556,0.35936668515205383,0.08582188934087753,0.2084793597459793,NL-016
